epoch,time_s_unc,spacecraft,type,r_x_GSE,r_y_GSE,r_z_GSE,delay_s,ni_up,ni_dw,v_x_GSE_up,v_x_GSE_dw,v_y_GSE_up,v_y_GSE_dw,v_z_GSE_up,v_z_GSE_dw,method,Nx,Ny,Nz,v_sh,ni_up_unc,ni_dw_unc,delay_s_unc,v_x_GSE_up_unc,v_x_GSE_dw_unc,v_y_GSE_up_unc,v_y_GSE_dw_unc,v_z_GSE_up_unc,v_z_GSE_dw_unc,Nx_unc,Ny_unc,Nz_unc,v_sh_unc
2007-03-25    04:30:22.2,60,ace,SR,239.767,32.103,-22.062,3276.6,11.4,7.4,-362.9,-374.5,-41.6,-44.2,-49.4,-58,RH08,-0.45,0.399,-0.799,164.3,0.4,0.7,1827.3,3.4,2.9,2.3,3.7,3,3.2,0.025,0.024,0.557,0.8
2007-04-26    13:07:10.5,30,wind,SF,209.954,90.414,-3.404,3721.02,4.1,7.9,-406.6,-423.7,-26.7,-12.4,-11.7,-12.2,RH08,-0.724,-0.428,0.542,311.8,0.2,0.2,634.02,2.2,1.7,2.7,0.8,1.8,1.5,0.014,0.017,0.481,0.3
2007-05-07    07:02:43.5,30,wind,FF,220.53,98.777,4.666,4326.0599999999995,20.6,41.8,-292,-322.2,-19.4,-42.4,-7.9,-2.7,RH08,-0.861,-0.489,0.14,334.8,1.1,1.9,102.9,0.5,1.4,2.1,0.9,1.4,0.9,0.007,0.012,0.139,0.6
2007-05-07    10:57:19.0,80,ace,FR,245.354,-23.297,-14.843,3311.1000000000004,47.9,17.6,-343.4,-373.3,-41.5,-45.8,55,26.7,RH08,-0.648,-0.596,0.475,267.1,2.8,1.7,385.92,2.4,5.5,1.3,6,2.5,14.7,0.012,0.012,0.435,0.5
2007-06-09    05:10:04.5,30,wind,NN,257.92,49.634,22.76,4502.04,7.9,13.3,-365.7,-390.8,-42.5,-16.9,-21.9,-20.8,RH08,-0.575,-0.493,-0.654,247.4,0.7,0.3,807.4200000000001,3.1,1.9,0.5,2.7,1,1.2,0.012,0.012,0.539,0.4
2007-06-18    02:28:07.5,50,wind,NN,263.38,23.111,24.3,3028.5,1.8,2,-493.2,-544.8,9.2,15.8,-2.6,-11,RH08,-0.225,-0.824,0.52,117.8,0.1,0.1,892.1999999999999,2,3.2,3.9,4.3,5.1,7.6,0.01,0.025,0.467,11.5
2007-07-20    03:27:19.5,40,wind,FF,249.79,-74.337,15.6,3750.84,8.6,14.8,-316.4,-333.2,-12,-33.3,-3.7,2.6,RH08,-0.951,-0.301,-0.073,357.2,0.2,0.7,48.480000000000004,0.8,1.2,0.7,1.4,0.6,1.6,0.006,0.017,0.072,0.6
2007-07-20    11:37:10.8,120,ace,SR,225.27,3.438,22.046,3783,55.2,10.7,-369.4,-378.7,2,21,28.1,40.2,RH08,-0.969,0.059,0.24,361.6,3.8,1.2,303.48,1.3,4.3,2.1,10.1,1,4.8,0.005,0.018,0.235,0.2
2007-07-23    19:50:32.3,120,ace,NN,224.915,8.22,20.854,4612.98,4.1,7,-370.4,-386.6,-1.3,15,-39.5,-15.1,RH08,-0.244,0.595,-0.765,108,0.3,0.4,1108.26,6.4,0.6,6.8,0.9,4.1,3.7,0.018,0.009,0.561,0.8
2007-07-27    03:58:13.8,70,ace,FR,224.793,12.565,19.391,3070.44,6.4,3.9,-434.9,-471.8,78,47.1,-16.6,7.5,RH08,-0.764,0.47,-0.441,371.2,0.4,0.1,346.02000000000004,1.7,4.4,3.8,4,7.2,4.1,0.014,0.022,0.41,1.4
2007-07-27    04:10:13.5,40,wind,SF,240.971,-88.028,11.23,4100.76,4.5,3.1,-440.3,-475.1,55.6,28.1,10.7,9.5,RH08,-0.991,-0.061,0.117,357.8,0.3,0.2,108.84,0.9,2.5,4.3,5.9,2,3.6,0.003,0.021,0.117,4.2
2007-08-22    04:34:01.5,40,wind,FF,212.3,-91.119,-7.629,3891.06,8.4,13.2,-318.6,-332.7,-6.3,-9.6,-23.3,-22.9,RH08,-0.997,0.061,-0.039,356.9,0.4,0.5,44.4,0.7,1.5,1.3,1.4,1.5,1.4,0.002,0.024,0.039,0.7
2007-08-26    18:05:15.3,60,ace,SF,232.25,39.644,-3.034,5836.92,9.1,15.3,-383.9,-408.4,18,3.2,-27.1,-67.6,RH08,-0.493,-0.487,0.721,133.3,0.5,1.8,1464.96,4,4.8,2,8,4.1,12.2,0.021,0.021,0.558,2
2007-08-26    18:20:55.5,40,wind,SF,208.188,-84.168,-10.714,3477.42,6.5,12.4,-379.5,-407.9,13.1,10.1,-6.2,-42.3,RH08,-0.854,0.007,0.52,333.4,1.1,0.8,530.76,0.7,4.4,5.5,5.4,1.7,9.5,0.013,0.034,0.467,1.2
2007-09-20    09:23:01.5,30,wind,FF,199.45,-10.396,-19.92,3949.2,10.8,17.4,-322.5,-342.9,-19.7,-40.7,8.2,25.5,RH08,-0.756,0.21,-0.62,233.7,0.5,1.2,1101.66,1.1,2.1,2.4,2.3,1.8,1.8,0.012,0.015,0.525,1
2007-09-27    10:53:10.6,60,ace,FF,242.923,23.59,-23.223,3633.6000000000004,4,11.3,-376.9,-409,-35.5,-33.1,6.6,22.2,RH08,-0.998,-0.009,0.061,427.3,0.6,0.5,12.06,1.6,1.4,1.4,2,1.3,2.1,0.001,0.012,0.061,0.4
2007-10-15    21:44:22.5,30,wind,SF,203.448,73.826,-10.06,3365.7,5.9,7.7,-294.1,-312.7,4.1,16.3,-8.7,1.2,RH08,-0.495,0.074,-0.866,156.8,0.5,0.4,1784.76,1.9,2,1.5,6.1,3.3,1.3,0.017,0.058,0.524,4.5
2007-10-16    23:40:46.5,60,wind,SF,203.908,76.394,-9.292,4501.68,4.9,6.4,-327.5,-344.2,22.8,9.4,-20.2,0.5,RH08,-0.523,-0.418,-0.743,172.8,0.2,0.1,1423.8600000000001,2.2,2.1,2.8,0.9,3.2,1.5,0.016,0.02,0.561,1.3
2007-10-18    18:36:37.5,40,wind,SF,204.55,80.39,-7.99,287.46000000000004,5.9,7.3,-453.4,-509,-5.3,23.8,2,-28.9,RH08,-0.314,0.728,0.609,229.9,1,0.5,295.92,10.2,6.2,4.8,2.6,9.7,8.9,0.027,0.022,0.519,60.1
2007-10-20    20:27:52.5,30,wind,NN,205.473,84.457,-6.427,2991.42,1.8,1.7,-598.7,-630.9,-5,20.8,-14.5,-26.5,RH08,-0.538,-0.817,-0.207,350.4,0,0.1,384.12,3.5,2.7,2.9,4.2,3.1,2.4,0.004,0.005,0.204,42.1
2007-10-25    10:42:43.5,30,wind,FF,208.304,91.274,-2.822,2915.28,8.4,20.6,-359.1,-415.7,-25.8,-36,-4.5,19.9,RH08,-0.981,-0.06,0.184,455.8,0.6,1.5,102.36,1.1,1.9,1.5,2.4,1,1.9,0.005,0.022,0.182,1.2
2007-10-25    19:12:45.4,100,ace,FR,243.007,-13.884,-21.7,-1146.3,7.9,2.9,-606.2,-688.7,27.9,-11.3,-40.5,52.3,RH08,-0.051,-0.901,-0.43,22.6,0.9,0.3,994.44,4.6,13.8,4.2,9,6.7,6.6,0,0.008,0.401,0.8
2007-10-29    17:02:46.5,40,wind,SF,212.118,95.128,0.508,19.92,4.5,5.1,-476.2,-510.6,-13.1,-25.6,15.9,-6.4,RH08,-0.411,0.91,-0.05,217.3,0.2,0.4,95.7,2.7,5.2,2,2.1,3.2,8.5,0.013,0.006,0.05,7.9
2007-11-12    21:25:35.8,60,ace,FF,237.78,-32.968,-10.72,3135.54,13.5,19.7,-384.3,-407.3,-31.2,-33.3,42.8,55.1,RH08,-0.969,-0.059,0.24,465,0.4,1.2,139.26000000000002,1.7,1.1,2.3,3.5,2,2.6,0.003,0.014,0.235,1.5
2007-11-18    21:21:28.5,60,wind,FF,234.7,88.104,15.04,5070.12,1.1,2.9,-361.3,-380.5,-15.3,-39.9,-13.2,12.8,RH08,-0.441,-0.724,-0.531,197.3,0.1,0.3,688.5,2.6,5.4,3.6,3,3.2,4.4,0.016,0.022,0.474,0.7
2007-11-19    17:22:10.5,20,wind,FF,235.451,86.651,15.5,3177.7200000000003,4.8,9.3,-378.3,-412,-7.8,-2.6,3.8,21.7,RH08,-0.977,0.06,0.207,445.9,0.1,0.4,164.70000000000002,0.6,1.7,1.6,4,1.2,2.7,0.003,0.016,0.204,0.9
2007-12-10    20:44:07.5,20,wind,SF,255.06,31.372,23.63,3943.74,13.9,8.5,-433,-472.6,-3.5,25.5,4.4,-10.4,RH08,-0.592,-0.805,0.028,259.7,0.8,0.5,58.08,1.6,1.8,1.5,2.7,2,1.8,0.014,0.01,0.028,0.6
2007-12-17    01:53:19.5,20,wind,FF,256.33,10.966,24.22,3033.18,6.6,15.5,-353.6,-399.1,-30.6,-50.3,24.5,29.6,RH08,-0.564,-0.826,-0.006,298.2,0.1,0.5,45.6,0.8,4.5,1.9,1.7,2.3,2.4,0.012,0.008,0.006,0.7
2007-12-17    02:03:30.8,70,ace,FF,221.387,-29.588,16.318,2675.4,9.2,16.6,-349.9,-396.7,-19.3,-30.5,39.5,55.6,RH08,-0.916,-0.17,0.363,451.6,0.5,0.9,336.42,1.7,4.2,2.1,5.1,2.2,3.7,0.004,0.001,0.346,1
2008-01-02    21:40:55.5,20,wind,SF,251.59,-46.751,20.85,4431.66,10.8,5.4,-326.6,-343.2,8.5,0.7,-9.4,-16.2,RH08,-0.381,0.071,0.922,117,1,0.7,3101.1000000000004,0.5,1.9,0.9,1.4,0.2,0.5,0.021,0.04,0.455,0.1
2008-01-06    05:43:05.9,70,ace,FR,218.054,-5.048,22.975,2331.7799999999997,5,2.7,-570.4,-675.1,93.4,65.8,19.2,50.1,RH08,-0.324,0.751,-0.575,254.4,0.4,0.2,306.96,6.2,8.4,12,26.4,12.1,9.1,0.014,0.008,0.501,4.7
2008-01-20    20:42:07.5,20,wind,SF,232.23,-88.105,11.02,2854.7400000000002,2.2,1.5,-590.5,-610.8,2,-5.9,16.6,-9.7,RH08,-0.687,0.359,0.631,430.2,0,0.1,714.06,2.6,3.2,1,4.9,2.7,4.1,0.01,0.013,0.53,1
2008-04-25    18:27:55.5,30,wind,SF,219.637,98.457,3.336,1996.8000000000002,1.6,2.2,-493.9,-541.1,1.5,-7.2,-30.1,3.1,RH08,-0.568,0.377,-0.732,300.7,0,0.1,600.06,2.3,3,5.4,2.9,1.2,1,0.042,0.049,0.56,0.7
2008-04-30    15:02:13.5,20,wind,FF,226.05,98.544,7.116,3113.52,5,8.5,-379.9,-405.7,-24.5,-32.6,-12.8,-12.6,RH08,-0.989,0.148,0.006,431.3,0.1,1,83.58,2.5,3.1,1.7,1.6,2.6,4.1,0.007,0.048,0.006,1
2008-05-25    02:43:04.5,30,wind,SF,253.806,60.232,21.682,2909.64,2.3,2.1,-471.4,-503.3,9.3,-10.9,-5.1,-1.9,RH08,-0.454,0.617,-0.642,212.7,0.2,0.1,554.4,2.2,2.3,3.8,2.9,5.1,4.7,0.026,0.03,0.535,10.9
2008-05-28    01:17:37.5,30,wind,FF,256.675,51.946,22.819,4026.5399999999995,10.9,23.9,-332.5,-369.7,-32.6,-38,-10.6,-29.4,RH08,-0.96,-0.127,-0.251,402.4,0.7,1.2,186.78,1.7,3.2,1.1,1.9,2.8,3.3,0.006,0.018,0.246,1
2008-06-15    01:10:23.0,80,ace,FR,226.365,-23.359,17.504,2815.62,12.2,7.1,-533.6,-573.2,82.9,35.7,-8.5,-6.4,RH08,-0.885,0.462,-0.061,492.8,0.7,0.6,18.18,3.2,5.2,5.6,7.6,9.9,7.3,0.009,0.017,0.061,1.1
2008-06-24    19:10:40.5,30,wind,FF,260.782,-37.577,23.22,3976.1400000000003,7.1,11.6,-320.6,-339.2,-18.7,-28.9,2.5,14.8,RH08,-0.914,-0.088,0.397,354.8,0.2,0.2,591.5999999999999,0.9,2.2,6.8,1.2,0.5,3.6,0.013,0.016,0.374,0.8
2008-07-12    08:52:37.8,60,ace,SF,225.27,14.165,22.964,2374.44,4.5,6.3,-545.8,-564.7,52.4,104.5,-3.7,14.6,RH08,-0.991,-0.096,0.095,592.5,0.4,0.5,52.86,5.5,5.7,4.1,4.6,10.1,6.9,0.002,0.013,0.095,6.7
2008-08-08    22:52:13.6,60,ace,FF,232.771,39.705,7.961,3624.0600000000004,6.6,10.7,-375.1,-394.5,-7.9,-22,-37.7,-50.1,RH08,-0.968,-0.18,0.173,399.5,0.6,0.9,137.51999999999998,1.3,10.7,2,15.6,4.6,11.9,0.005,0.022,0.171,3.4
2008-08-10    03:45:04.4,90,ace,FR,233.052,40.067,7.009,2700.3,6,2.4,-561.4,-625.2,44.2,5.2,-1.6,-74.1,RH08,-0.984,0.112,0.14,530.2,0.7,0.1,73.74000000000001,11.5,5.6,21.9,11.8,18,12.7,0.003,0.013,0.139,2.2
2008-08-10    03:50:49.5,20,wind,FR,213.439,-92.267,-6.208,3449.2200000000003,4.7,2.3,-547.4,-636.2,26.9,-8.8,28.7,-31.9,RH08,-0.824,0.527,0.207,428.8,0.6,0.2,153.06,11.6,6.2,14.8,10.1,26.8,4.2,0.027,0.04,0.204,6.5
2008-08-13    02:51:04.5,30,wind,SF,210.595,-88.189,-8.356,3448.2599999999998,1.6,2.6,-514.3,-548.1,-9.4,-12.8,-42.3,-11.7,RH08,-0.58,0.553,-0.598,317.2,0.4,0.2,833.64,4.6,1.3,2.5,0.6,2.2,1.7,0.05,0.052,0.514,1.2
2008-09-14    18:13:01.5,30,wind,FF,199.09,9.311,-20.21,-1897.8,14.7,20.5,-309.4,-323.9,-21.3,-27.1,2.9,7.7,RH08,-0.097,0.114,-0.989,11,0.4,0.3,16276.199999999999,1.5,1.8,0.7,0.4,0.6,0.6,0.06,0.056,0.212,0.6
2008-09-16    12:35:04.5,60,wind,SF,199.11,15.509,-19.89,3729.54,1.7,2.4,-503.3,-537.1,12.8,-3.8,-4.2,-23.2,RH08,-0.21,-0.513,0.832,96.5,0.3,0.1,1029.1799999999998,7.1,2.3,2.8,4.1,1.9,1.8,0.033,0.02,0.545,19.1
2008-09-24    09:44:58.5,30,wind,SF,200.788,42.626,-17.33,3540.1200000000003,6.9,9.5,-288.8,-299.2,-9.3,4.9,-16.7,-4.3,RH08,-0.622,0.246,-0.743,192.8,0.3,0.3,1418.22,0.8,3.8,1.4,2.7,0.9,3.8,0.023,0.023,0.561,1.2
2008-11-24    22:29:07.5,40,wind,FF,254.684,65.09,32.469,4316.64,12.3,29.2,-273.3,-313.3,-8.7,-32.4,-1.3,-20.4,RH08,-0.246,-0.219,0.944,62.8,0.4,2.4,3550.62,2.5,0.8,0.4,0.4,1.1,3.1,0.02,0.018,0.407,1.1
2009-01-14    00:18:37.5,40,wind,FF,227.35,-93.693,9.5,12924.24,9.8,14.5,-303.7,-337.4,5.4,0.2,14.5,16,RH08,-0.206,0.456,-0.866,62.3,0.2,0.6,7072.200000000001,1.1,2.3,0.5,1.1,1,2.4,0.013,0.006,0.524,0.9
2009-02-03    19:21:01.5,30,wind,FF,205.684,-87.856,-6.755,3037.2,3,5.3,-308.3,-347.7,-22.1,-26.5,-22.6,-12.1,RH08,-0.995,-0.096,-0.028,407.7,0.3,1.2,84.42,2.1,3.8,3.4,5.8,2.6,3.5,0.002,0.023,0.028,10.2
2009-02-10    12:09:22.5,20,wind,FF,200.709,-75.916,-11.712,10364.58,8.9,13.3,-287.4,-296.8,-3.1,-5.2,1.1,15.2,RH08,-0.433,0.875,-0.218,118.9,0.2,0.3,702,0.5,0.8,0.3,0.4,0.7,0.6,0.008,0.005,0.214,0.3
2009-02-15    08:57:31.5,30,wind,SF,198.956,-64.114,-14.824,2947.8,2.8,3.3,-537.9,-581.9,15.4,3,1.8,17,RH08,-0.306,0.312,-0.899,155.9,0.1,0.1,2066.58,1,4.2,0.9,5,6.9,2,0.037,0.037,0.489,7.4
2009-03-03    05:04:43.5,20,wind,FF,196.853,-9.536,-20.218,2693.52,8.7,16,-317.6,-343.1,5,-0.2,-15.3,-5.4,RH08,-0.354,0.066,-0.933,125.7,0.3,0.7,2017.32,0.5,0.4,0.4,0.5,0.3,0.5,0.016,0.011,0.433,0.2
2009-04-23    23:41:55.5,60,wind,FF,230.148,96.982,8.801,3425.52,6.1,11.7,-336.5,-366.1,-24.1,-42.4,0.2,11.1,RH08,-0.793,0.432,-0.43,278.8,0.3,0.4,416.34000000000003,2.6,1.3,2.3,0.8,2.6,3.4,0.016,0.02,0.401,1.1
2009-05-28    04:04:58.5,30,wind,FF,262.811,20.796,25.167,4351.5599999999995,6.8,19.6,-283.7,-347.8,0.4,-2.8,-4.7,-24.9,RH08,-0.962,-0.076,-0.263,376.6,0.2,0.8,192.72,1.7,3,1,0.9,1,1.2,0.003,0.013,0.256,0.8
2009-06-24    09:52:19.5,30,wind,FF,254.127,-65.066,20.317,4352.76,12.1,21,-272.7,-305,-4.9,-12.9,-11.4,-18.9,RH08,-0.98,-0.129,-0.151,350.4,0.7,1.4,82.62,1.5,1.5,1.9,1.9,1.6,2.3,0.004,0.018,0.15,1.8
2009-06-24    14:29:40.5,20,wind,FF,253.938,-65.525,20.223,4051.98,15.1,23,-311.8,-339.8,-24.7,-28.4,-25.2,-40.7,RH08,-0.653,-0.232,0.721,215,0.8,1.4,1361.52,1,1.7,2,2.5,2.6,3.9,0.024,0.023,0.558,1.6
2009-06-27    11:04:16.5,30,wind,FF,250.872,-72.102,18.747,3713.1600000000003,3.8,5.9,-371.7,-395.1,-6.2,-6.7,8,-0.9,RH08,-0.97,0.025,-0.24,426.1,0.2,0.1,162.24,0.7,1.7,1.5,1.5,1.6,1.9,0.005,0.014,0.235,1.5
2009-07-22    10:16:21.1,20,ace,FR,232.556,38.2,17.506,-25.74,7.3,4.1,-423.9,-464.2,37.5,32.5,1.4,-9.6,RH08,-0.091,0.828,-0.553,62.2,0.7,0.4,2944.62,2.3,2.6,3.2,4.9,7.4,1.9,0.07,0.039,0.488,1.3
2009-07-22    10:30:31.5,30,wind,FR,222.876,-99.605,1.521,3908.8799999999997,5,2.7,-416.1,-468.1,13.7,0.6,15,12.3,RH08,-0.999,-0.044,-0.028,354.1,0.2,0.2,70.19999999999999,4.3,2.7,1.6,3.9,3.9,3.7,0.001,0.026,0.028,3
2009-08-30    00:33:16.5,60,wind,FF,200.456,-10.672,-20.641,3008.58,6.8,11.5,-340.9,-370.7,0.1,-19.8,1.7,3.3,RH08,-0.996,-0.061,-0.061,416.1,0.7,1.8,49.08,1.2,2.8,0.6,3.4,5.4,6.8,0.002,0.017,0.061,5.1
2009-09-03    14:58:19.5,40,wind,FF,199.744,5.753,-20.678,3072.12,5.2,11.1,-330.1,-369.1,-4.5,-18.5,-2.6,19.8,RH08,-0.959,-0.11,0.263,402.6,0.2,1.1,135.29999999999998,1.5,2,1.9,1.2,1.2,1.1,0.006,0.021,0.256,1.4
2009-10-04    03:17:43.5,30,wind,FF,209.24,91.049,-5.506,3376.98,8.1,17.1,-307.7,-347.3,-15.5,-15.1,4.3,-10.6,RH08,-0.986,0.043,-0.162,381.5,0.2,1.2,108.24000000000001,0.8,1.9,1.1,2.5,2.4,2.8,0.002,0.014,0.161,1
2009-10-10    22:50:22.5,30,wind,FF,215.834,96.823,-0.145,-2149.26,8,13.9,-263.9,-287.1,-5.4,-27.4,-1.4,-10.6,RH08,-0.178,0.507,-0.844,46.8,0.4,0.5,2007.3,1.4,1,0.4,2.8,1.7,0.7,0.014,0.005,0.539,0.5
2009-10-21    23:15:10.5,30,wind,FF,228.258,96.681,8.439,3707.7599999999998,10.1,20.8,-275.4,-299.6,-8.5,2.5,3.5,19.8,RH08,-0.921,0.364,0.14,307.7,0.4,1.7,148.8,1.8,2.6,0.5,6,1.3,0.8,0.014,0.034,0.139,1.3
2009-12-05    05:26:01.5,30,wind,FF,255.283,-20.181,24.611,4382.16,11.5,26,-235.6,-255.5,-5.6,-23.4,-3.2,-19.9,RH08,-0.401,-0.382,0.832,95.5,0.3,0.7,2388.8999999999996,0.7,1.5,0.5,0.8,0.4,1.3,0.009,0.009,0.545,0.2
2010-01-11    08:38:34.5,20,wind,FF,219.778,-98.136,5.189,12111.900000000001,10.8,14.4,-326.1,-350.8,-18.7,-26.9,-7.9,-22.8,RH08,-0.161,0.739,-0.654,79.6,0.3,0.5,4593.9,0.7,0.3,3.2,7,5.2,6.9,0.07,0.046,0.539,7.6
2010-02-10    23:57:55.5,20,wind,NN,197.829,-47.316,-16.944,0.96,4.6,7.2,-289.9,-306.1,-5.1,-1.6,-3.5,-25.8,RH08,-0.003,-0.757,0.654,,4.6,7.2,197.88,-289.9,-306.1,-5.1,-1.6,-3.5,-25.8,0.071,0.045,0.539,
2010-02-15    17:39:22.5,20,wind,FF,197.155,-30.525,-18.787,4804.68,8.5,14.7,-295,-324.2,-13.2,-31.9,11.9,38.3,RH08,-0.794,0.548,-0.263,239.3,1.7,0.9,428.88,4.1,4.4,2.3,3.6,11,2.9,0.015,0.022,0.256,2
2010-03-16    05:41:46.5,30,wind,NN,202.143,67.966,-13.85,4433.1,19.1,9.1,-337,-349,-41.1,-34.2,-29.2,-58.8,RH08,-0.457,-0.885,-0.084,191,0.3,1.2,68.94,1,2.7,0.5,1.5,0.7,3.7,0.008,0.005,0.084,0.2
2010-03-23    22:29:01.5,20,wind,SF,206.324,85.829,-8.713,5229.900000000001,8.2,6.8,-282.4,-290,-3.6,-5.7,-3.4,-11.5,RH08,-0.696,-0.168,0.698,192.8,0.1,0.2,1261.86,0.7,0.3,1.1,1,1,0.9,0.024,0.025,0.553,0.8
2010-03-24    12:04:25.5,30,wind,FF,206.682,86.817,-8.306,2728.32,8.8,12.2,-300.9,-309.3,6.4,13.9,-9.8,3.1,RH08,-0.797,0.55,0.251,290.5,0.1,0.2,146.58,0.4,0.4,0.6,0.9,0.3,0.5,0.012,0.018,0.246,0.4
2010-04-05    07:54:59.1,10,ace,FF,238.935,-35.429,-23.601,1918.92,3,8.3,-574.1,-712.9,5.7,-13,3.2,-38.6,RH08,-0.999,-0.009,0.039,793.8,0.3,1,20.639999999999997,4,23.7,12.9,19.8,12.2,10.1,0.001,0.037,0.039,5.7
2010-04-11    12:20:55.5,10,wind,FF,226.472,97.891,5.825,2395.08,3.2,6.3,-374.5,-440.8,-2.6,-5.2,2.8,-26.2,RH08,-0.871,0.275,-0.408,465.2,0.2,0.5,282.12,4,2.5,3.6,2.2,3.7,4.4,0.007,0.008,0.384,1.8
2010-08-03    16:55:03.3,20,ace,FF,243.33,33.93,7.758,2843.1,4.6,10.9,-415.6,-483.3,-29.1,-36.2,4.9,24.7,RH08,-0.985,-0.009,0.173,533.1,0.5,1,109.74,1.7,2.5,0.9,4.2,0.2,1.9,0.005,0.025,0.171,4.1
2010-08-03    17:05:01.5,30,wind,FF,205.218,-65.125,-13.896,2194.38,4.2,10.3,-415.1,-498.5,-40.6,-61.4,3.6,35.8,RH08,-0.937,-0.074,0.341,549.7,0.5,0.7,168.12,3.3,2.1,1.8,4.7,3,1.8,0.005,0.009,0.327,2.1
2010-12-19    20:35:25.5,60,wind,FF,234.126,-85.461,15.3,3590.28,3.5,8.9,-350.9,-382.9,-7.7,-20.3,-5.5,1.8,RH08,-0.999,-0.044,0.017,406.5,0.3,1.1,36.24,1,0.7,0.7,2.3,1.2,3.9,0.001,0.02,0.017,1.3
2011-02-14    15:06:49.5,20,wind,FF,195.22,2.168,-19.866,3118.2,6.9,18.7,-308.7,-382.9,-0.3,-29.8,-4.2,12.5,RH10,-0.51,0.393,-0.765,182.2,0.4,1.6,1481.5800000000002,0.6,0.9,1,1.4,1.1,1.8,0.06,0.064,0.561,1.5
2011-02-18    00:49:04.5,10,wind,FF,195.261,14.468,-19.884,2777.52,6.3,20.1,-348.6,-426.5,2.4,14.9,-12.5,42,RH10,-0.342,-0.876,0.341,165,2.4,1.6,405.06,3.9,3.8,0.5,4.2,1.1,8.5,0.066,0.034,0.327,8
2011-02-18    19:50:52.5,20,wind,SF,195.357,17.283,-19.824,2111.3999999999996,3.1,1,-480,-593.7,32,87.3,-35.6,-76.8,RH10,-0.459,0.888,-0.006,249.3,0.3,0.1,358.08,4.2,5.9,56.3,8.8,17.8,9.2,0.061,0.032,0.006,59.3
2011-02-20    11:41:19.5,30,wind,FF,195.671,23.129,-19.617,2443.5,1.9,3,-421.4,-448.2,-41.8,-38.9,27.4,28.2,RH08,-0.951,-0.143,-0.274,473.3,0.1,0.3,221.88,5.4,7.8,1.2,3,6.1,18.6,0.021,0.043,0.267,4.9
2011-04-18    05:46:49.5,30,wind,FF,245.365,75.758,15.967,3733.5,13.4,32.3,-326.1,-368.1,-4.5,-20.7,9.3,30,RH08,-0.874,-0.227,0.43,375,0.5,1.3,566.46,1.6,4.6,1.1,1.1,1.6,3.4,0.016,0.024,0.401,0.9
2011-06-04    20:06:25.5,50,wind,FF,252.67,-67.639,20.59,1962.9,11.4,29.1,-338.9,-423.3,-38.5,-100.6,-24.2,-49.9,RH08,0,0,-1,66.8,1,6.2,18.06,2.6,3.8,1.2,4.3,3.3,3.1,0,0,0,0.6
2011-06-07    09:09:03.5,20,ace,FF,226.721,25.069,17.874,2964.6,2.9,3.9,-390.7,-408.4,9.3,-3.9,-23.8,-34.8,RH08,-0.815,-0.562,-0.14,413.2,0.1,0.2,41.4,1,1.8,1.8,2.7,4.5,5,0.009,0.012,0.139,1.9
2011-06-07    09:14:37.5,30,wind,FF,249.881,-73.461,19.435,48325.2,2.4,3.6,-388.6,-405.5,-0.4,-17.2,0.2,-7.4,RH08,-0.006,0.257,-0.966,11.5,0.1,0.1,1079457.3,0.5,0.6,0.8,1.5,1.4,0.3,0.037,0.019,0.337,0.7
2011-07-06    02:12:57.9,20,ace,FF,237.346,42.064,21.596,3687,4.5,7,-376.4,-395.6,21.3,28.4,4.9,27.2,RH08,-0.737,0.418,-0.531,299,0.1,0.5,526.08,2.2,1,1.4,1.4,1.6,2.5,0.015,0.018,0.474,1.2
2011-07-11    08:27:25.5,20,wind,FF,212.892,-91.332,-3.567,1770.24,5,9.5,-493.7,-553.3,-8.4,-32.4,2.4,41.6,RH08,-0.902,-0.234,0.363,601.4,0.1,0.6,176.34,7.5,3.4,3.6,3,4.5,4.7,0.014,0.031,0.346,3
2011-07-11    18:41:25.5,20,wind,NN,212.499,-90.772,-3.885,630.8399999999999,3.7,2.1,-523.3,-618.1,9.3,58.5,4.7,14.4,RH08,-0.477,-0.815,-0.33,236.9,0.8,0.1,88.98,7,2.5,3.5,3,6.1,3.3,0.008,0.006,0.317,2.7
2011-08-05    17:32:16.5,10,wind,FF,202.201,-24.464,-18.63,2943,5.1,11.6,-418.6,-464.6,-5.1,-5.1,-30.9,-103.4,RH08,-0.851,-0.302,0.43,357.6,0.3,0.8,311.76,5.5,0.8,2.9,2.2,4.5,6.6,0.037,0.066,0.401,1.5
2011-08-05    18:40:43.5,20,wind,FF,202.187,-24.297,-18.644,1498.98,21.2,31.6,-511.7,-574.6,29.3,25.4,-61,-123.3,RH08,-0.425,-0.898,0.117,250.8,0.1,31.6,272.64,2.1,-574.6,5,25.4,2.3,-123.3,0.064,0.031,0.117,8.2
2011-09-16    18:57:07.5,60,wind,FF,212.958,94.539,-5.388,2877.96,1,2.4,-379.1,-441.6,-21.6,-19.2,13.7,-17.8,RH08,-0.507,-0.35,-0.788,291.1,1,0.1,987.0600000000001,-379.1,4.7,-21.6,2.9,13.7,3.9,0.06,0.065,0.559,5.9
2011-09-17    02:55:40.2,20,ace,FF,239.948,-35.967,-20.968,4247.46,3.9,7.6,-367.4,-443.4,-39.4,-61.2,22.7,56,RH08,-0.619,0.337,-0.709,230.5,0.4,0.7,1562.3999999999999,7,4.6,1.4,3,1.3,7.7,0.011,0.012,0.556,1.7
